token,dep,head
way,pobj,in
"
",dep,affect
adversely,advmod,affect
affect,conj,diminish
",",punct,affect
the,det,State
State,poss,right
's,case,State
right,dobj,affect
to,prep,right
discovery,pobj,to
in,prep,discovery
any,det,litigation
"
",dep,litigation
pending,amod,litigation
or,cc,pending
future,conj,pending
litigation,pobj,in
.,punct,diminish
"

",dep,INFORMATION
11,meta,INFORMATION
.,punct,11
IDENTIFYING,compound,INFORMATION
INFORMATION,ROOT,INFORMATION
AND,cc,INFORMATION
_,punct,NOTIFICATION
_,punct,NOTIFICATION
PRIVACY,nmod,NOTIFICATION
"
",dep,NOTIFICATION
NOTIFICATION,conj,INFORMATION
.,punct,NOTIFICATION
(,punct,a
a,ROOT,a
),punct,Number(s
Identification,compound,Number(s
Number(s,appos,a
),punct,Number(s
.,punct,a
Every,det,invoice
"
",dep,invoice
invoice,nsubj,include
or,cc,invoice
New,compound,York
York,compound,State
State,compound,Claim
Claim,conj,invoice
for,prep,Claim
Payment,pobj,for
submitted,acl,invoice
to,prep,submitted
"
",dep,agency
a,det,agency
New,compound,York
York,compound,State
State,compound,agency
agency,pobj,to
by,agent,submitted
a,det,payee
payee,pobj,by
",",punct,submitted
for,prep,submitted
payment,pobj,for
for,prep,payment
the,det,sale
"
",dep,sale
sale,pobj,for
of,prep,sale
goods,pobj,of
or,cc,goods
services,conj,goods
or,cc,for
for,conj,for
transactions,pobj,for
(,punct,transactions
e.g.,nmod,leases
",",punct,leases
leases,appos,transactions
",",punct,leases
"
",dep,easements
easements,conj,leases
",",punct,easements
licenses,conj,easements
",",punct,licenses
etc,conj,licenses
.,punct,licenses
),punct,transactions
related,acl,transactions
to,prep,related
real,amod,property
or,cc,real
personal,conj,real
"
",dep,property
property,pobj,to
must,aux,include
include,ROOT,include
the,det,payee
payee,poss,number
's,case,payee
identification,compound,number
number,dobj,include
.,punct,include
"
",dep,is
The,det,number
number,nsubj,is
is,ROOT,is
any,attr,is
or,cc,any
all,conj,any
of,prep,any
the,det,following
following,pobj,of
:,punct,following
(,punct,i
i,meta,number
),punct,i
the,det,payee
payee,poss,number
’s,case,payee
"
",dep,number
Federal,amod,number
employer,compound,number
identification,compound,number
number,appos,following
",",punct,number
(,punct,ii
ii,meta,number
),punct,ii
the,det,payee
payee,poss,number
’s,case,payee
"
",dep,number
Federal,amod,number
social,amod,security
security,compound,number
number,conj,number
",",punct,number
and/or,cc,number
(,punct,iii
iii,meta,Number
),punct,iii
the,det,payee
payee,poss,Number
’s,case,payee
"
",dep,Number
Vendor,compound,Number
Identification,compound,Number
Number,conj,number
assigned,acl,Number
by,agent,assigned
the,det,System
Statewide,nmod,System
"
",dep,System
Financial,compound,System
System,pobj,by
.,punct,is
Failure,nsubj,delay
to,aux,include
include,acl,Failure
such,amod,number
number,dobj,include
or,cc,number
"
",dep,numbers
numbers,conj,number
may,aux,delay
delay,ROOT,delay
payment,dobj,delay
.,punct,delay
Where,advmod,have
the,det,payee
payee,nsubj,have
does,aux,have
not,neg,"


"
"


",dep,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_14
#,nmod,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_14
#,punct,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_14
Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_14,nsubj,have
"
",dep,Services_Agreement_-_Datakind_-_JJC_-_2022.02.15_AF_JD_Redacted_page_14
have,advcl,give
such,amod,number
number,dobj,have
or,cc,number
numbers,conj,number
",",punct,give
the,det,payee
payee,nsubj,give
",",punct,give
on,prep,give
its,poss,invoice
invoice,pobj,on
or,cc,invoice
"
",dep,invoice
Claim,conj,invoice
for,prep,Claim
Payment,pobj,for
",",punct,give
must,aux,give
give,ROOT,give
the,det,reason
reason,dobj,give
or,cc,reason
reasons,conj,reason
why,advmod,have
"
",dep,have
the,det,payee
payee,nsubj,have
does,aux,have
not,neg,have
have,relcl,reason
such,amod,number
number,dobj,have
or,cc,number
numbers,conj,number
.,punct,give
"

",dep,Notification
(,punct,Notification
b,nmod,Notification
),punct,Notification
Privacy,compound,Notification
Notification,ROOT,Notification
.,punct,Notification
(,punct,1
1,meta,authority
),punct,1
The,det,authority
authority,nsubjpass,found
to,aux,request
request,acl,authority
the,det,information
"
",dep,information
above,amod,information
personal,amod,information
information,dobj,request
from,prep,request
a,det,seller
seller,pobj,from
of,prep,seller
goods,pobj,of
or,cc,goods
"
",dep,goods
services,conj,goods
or,cc,seller
a,det,lessor
lessor,conj,seller
of,prep,lessor
real,amod,property
or,cc,real
personal,conj,real
property,pobj,of
",",punct,authority
and,cc,authority
the,det,authority
"
",dep,authority
authority,conj,authority
to,aux,maintain
maintain,acl,authority
such,amod,information
information,dobj,maintain
",",punct,authority
is,auxpass,found
found,ROOT,found
in,prep,found
Section,pobj,in
"
",dep,Section
5,nummod,"
"
of,prep,Section
the,det,Law
State,compound,Law
Tax,compound,Law
Law,pobj,of
.,punct,found
Disclosure,nsubj,is
of,prep,Disclosure
this,det,information
information,pobj,of
by,prep,Disclosure
"
",dep,by
the,det,seller
seller,pobj,by
or,cc,seller
lessor,conj,seller
to,prep,Disclosure
the,det,State
State,pobj,to
is,ROOT,is
mandatory,acomp,is
.,punct,is
The,det,purpose
principal,amod,purpose
"
",dep,purpose
purpose,nsubj,is
for,prep,collected
which,pobj,for
the,det,information
information,nsubjpass,collected
is,auxpass,collected
collected,relcl,purpose
is,ROOT,is
to,aux,enable
enable,xcomp,is
"
",dep,enable
the,det,State
State,dobj,enable
to,aux,identify
identify,xcomp,enable
individuals,dobj,identify
",",punct,individuals
businesses,conj,individuals
and,cc,businesses
others,conj,businesses
"
",dep,individuals
who,nsubj,been
have,aux,been
been,relcl,individuals
delinquent,acomp,been
in,prep,delinquent
filing,pcomp,in
tax,compound,returns
returns,dobj,filing
or,cc,been
may,aux,understated
have,aux,understated
"
",dep,understated
understated,conj,been
their,poss,liabilities
tax,compound,liabilities
liabilities,dobj,understated
and,cc,identify
to,aux,identify
generally,advmod,identify
identify,conj,identify
"
",dep,identify
persons,dobj,identify
affected,acl,persons
by,agent,affected
the,det,taxes
taxes,pobj,by
administered,acl,taxes
by,agent,administered
the,det,Commissioner
"
",dep,Commissioner
Commissioner,pobj,by
of,prep,Commissioner
Taxation,pobj,of
and,cc,Taxation
Finance,conj,Taxation
.,punct,is
The,det,information
information,nsubjpass,used
"
",dep,used
will,aux,used
be,auxpass,used
used,ROOT,used
for,prep,used
tax,compound,administration
administration,compound,purposes
purposes,pobj,for
and,cc,for
for,conj,for
any,det,purpose
"
",dep,purpose
other,amod,purpose
purpose,pobj,for
authorized,acl,purpose
by,agent,authorized
law,pobj,by
.,punct,used
(,punct,2
2,meta,requested
),punct,2
The,det,information
personal,amod,"
"
"
",dep,information
information,nsubjpass,requested
is,auxpass,requested
requested,ROOT,requested
by,agent,requested
the,det,unit
purchasing,amod,unit
unit,pobj,by
of,prep,unit
the,det,contracting
"
",dep,agency
agency,compound,contracting
contracting,pobj,of
to,aux,purchase
purchase,xcomp,requested
the,det,goods
goods,dobj,purchase
or,cc,goods
services,conj,goods
or,cc,purchase
"
",dep,purchase
lease,conj,purchase
the,det,property
real,amod,property
or,cc,real
personal,conj,real
property,dobj,lease
covered,acl,property
by,agent,covered
this,det,"
"
contract,nmod,"
"
"
",dep,by
or,cc,"
"
lease,conj,"
"
.,punct,requested
The,det,information
information,nsubjpass,maintained
is,auxpass,maintained
maintained,ROOT,maintained
in,prep,maintained
the,det,System
Statewide,nmod,System
"
",dep,System
Financial,compound,System
System,pobj,in
by,agent,maintained
the,det,Unit
Vendor,compound,Management
Management,compound,Unit
Unit,pobj,by
within,prep,maintained
"
",dep,within
the,det,Bureau
Bureau,pobj,within
of,prep,Bureau
State,compound,Expenditures
Expenditures,pobj,of
",",punct,Bureau
Office,appos,Bureau
of,prep,Office
the,det,Comptroller
State,compound,Comptroller
"
",dep,Comptroller
Comptroller,pobj,of
",",punct,maintained
110,nummod,Street
State,compound,Street
Street,npadvmod,maintained
",",punct,Street
Albany,appos,Street
",",punct,Albany
New,compound,York
York,appos,Albany
12236,npadvmod,maintained
.,punct,maintained
"

",dep,maintained
12,punct,maintained
.,punct,12
EQUAL,amod,OPPORTUNITIES
EMPLOYMENT,compound,OPPORTUNITIES
OPPORTUNITIES,ROOT,OPPORTUNITIES
FOR,prep,OPPORTUNITIES
"
",dep,MINORITIES
MINORITIES,pobj,FOR
AND,cc,MINORITIES
WOMEN,conj,MINORITIES
.,punct,OPPORTUNITIES
In,prep,is
accordance,pobj,In
with,prep,accordance
Section,pobj,with
"
",dep,Section
312,nummod,"
"
of,prep,Section
the,det,Law
Executive,compound,Law
Law,pobj,of
and,cc,Section
5,nummod,Part
NYCRR,compound,Part
Part,conj,Section
143,nummod,Part
",",punct,is
if,mark,is
this,dep,is
"
",dep,is
contract,nsubj,is
is,ccomp,apply
:,punct,is
(,punct,i
i,meta,agreement
),punct,i
a,det,agreement
written,amod,agreement
agreement,attr,is
or,cc,agreement
purchase,compound,order
order,conj,agreement
"
",dep,agreement
instrument,conj,agreement
",",punct,agreement
providing,acl,agreement
for,prep,providing
a,det,expenditure
total,amod,expenditure
expenditure,pobj,for
in,prep,expenditure
excess,pobj,in
of,prep,excess
"
",dep,"25,000.00"
$,quantmod,"25,000.00"
"25,000.00",pobj,of
",",punct,expenditure
whereby,advmod,committed
a,det,agency
contracting,compound,agency
agency,nsubjpass,committed
is,auxpass,committed
committed,relcl,expenditure
to,aux,"
"
"
",dep,committed
expend,xcomp,committed
or,cc,committed
does,aux,expend
expend,conj,committed
funds,dobj,expend
in,prep,expend
return,pobj,in
for,prep,return
labor,pobj,for
",",punct,labor
services,conj,labor
",",punct,services
"
",dep,supplies
supplies,conj,services
",",punct,supplies
equipment,conj,supplies
",",punct,equipment
materials,conj,equipment
or,cc,materials
any,det,combination
combination,conj,materials
of,prep,combination
the,det,"
"
"
",dep,of
foregoing,pobj,of
",",punct,labor
to,aux,performed
be,auxpass,performed
performed,relcl,labor
for,prep,performed
",",punct,performed
or,cc,performed
rendered,conj,performed
or,cc,rendered
furnished,conj,rendered
to,prep,furnished
"
",dep,to
the,det,agency
contracting,compound,agency
agency,pobj,to
;,punct,labor
or,cc,labor
(,punct,ii
ii,meta,agreement
),punct,ii
a,det,agreement
written,amod,agreement
agreement,conj,labor
in,prep,agreement
"
",dep,in
excess,pobj,in
of,prep,excess
$,nmod,"100,000.00"
"100,000.00",pobj,of
whereby,advmod,committed
a,det,agency
contracting,compound,agency
agency,nsubjpass,committed
is,auxpass,committed
"
",dep,committed
committed,relcl,expenditure
to,aux,expend
expend,xcomp,committed
or,cc,expend
does,aux,expend
expend,conj,expend
funds,dobj,expend
for,prep,funds
the,det,acquisition
"
",dep,acquisition
acquisition,pobj,for
",",punct,acquisition
construction,conj,acquisition
",",punct,construction
demolition,conj,construction
",",punct,demolition
replacement,conj,demolition
",",punct,replacement
major,amod,"
"
"
",dep,repair
repair,conj,replacement
or,cc,repair
renovation,conj,repair
of,prep,acquisition
real,amod,property
property,pobj,of
and,cc,property
improvements,conj,property
"
",dep,improvements
thereon,advmod,improvements
;,punct,committed
or,cc,committed
(,punct,iii
iii,meta,agreement
),punct,iii
a,det,agreement
written,amod,agreement
agreement,conj,committed
in,prep,agreement
excess,pobj,in
of,prep,excess
"
",dep,"100,000.00"
$,quantmod,"100,000.00"
"100,000.00",pobj,of
whereby,advmod,committed
the,det,owner
owner,nsubjpass,committed
of,prep,owner
a,det,project
State,nmod,project
assisted,amod,project
"
",dep,housing
housing,compound,project
project,pobj,of
is,auxpass,committed
committed,relcl,agreement
to,aux,expend
expend,xcomp,committed
or,cc,expend
does,aux,expend
expend,conj,expend
"
",dep,expend
funds,dobj,expend
for,prep,expend
the,det,acquisition
acquisition,pobj,for
",",punct,acquisition
construction,conj,acquisition
",",punct,construction
demolition,conj,construction
",",punct,demolition
"
",dep,replacement
replacement,conj,demolition
",",punct,replacement
major,amod,repair
repair,conj,replacement
or,cc,repair
renovation,conj,repair
of,prep,acquisition
real,amod,property
property,pobj,of
"
",dep,property
and,cc,acquisition
improvements,conj,acquisition
thereon,advmod,improvements
for,prep,acquisition
such,amod,project
project,pobj,for
",",punct,apply
then,advmod,apply
the,det,"
"
"
",dep,apply
following,amod,"
"
shall,aux,apply
apply,ROOT,apply
and,cc,apply
by,prep,certifies
signing,pcomp,by
this,det,agreement
agreement,dobj,signing
the,det,certifies
"
",dep,certifies
Contractor,nsubj,certifies
certifies,conj,apply
and,cc,certifies
affirms,conj,certifies
that,mark,is
it,nsubj,is
is,ccomp,affirms
Contractor,poss,policy
’s,case,Contractor
equal,amod,opportunity
"
",dep,opportunity
employment,compound,opportunity
opportunity,compound,policy
policy,attr,is
that,mark,discriminate
:,punct,discriminate
"

",dep,discriminate
(,punct,discriminate
a,meta,discriminate
),punct,a
The,det,Contractor
Contractor,nsubj,discriminate
will,aux,discriminate
not,neg,discriminate
discriminate,ccomp,is
against,prep,discriminate
"
",dep,employees
employees,pobj,against
or,cc,employees
applicants,conj,employees
for,prep,discriminate
employment,pobj,for
because,prep,discriminate
of,pcomp,because
race,pobj,because
",",punct,race
"
",dep,race
creed,conj,race
",",punct,creed
color,conj,creed
",",punct,color
national,amod,origin
origin,conj,color
",",punct,origin
sex,conj,origin
",",punct,sex
age,conj,sex
",",punct,age
disability,conj,age
or,cc,disability
marital,amod,status
"
",dep,status
status,conj,disability
",",punct,discriminate
shall,aux,make
make,dep,discriminate
and,cc,make
document,conj,make
its,poss,efforts
conscientious,amod,efforts
and,cc,conscientious
"
",dep,conscientious
active,conj,conscientious
efforts,dobj,document
to,aux,employ
employ,acl,efforts
and,cc,employ
utilize,conj,employ
minority,compound,group
group,dobj,utilize
"

",dep,certifies
CUNY,compound,ICA
ICA,npadvmod,certifies
-,punct,ICA
NYS,compound,Appendix
Appendix,appos,ICA
-,punct,Appendix
October,npadvmod,Appendix
2019,nummod,October
9,dobj,certifies
"

",dep,members
members,dobj,certifies
and,cc,members
women,conj,members
in,prep,members
its,poss,force
work,compound,force
force,pobj,in
on,prep,members
State,compound,contracts
contracts,pobj,on
"
",dep,certifies
and,cc,certifies
will,aux,undertake
undertake,conj,certifies
or,cc,undertake
continue,conj,undertake
existing,amod,programs
programs,dobj,continue
of,prep,programs
"
",dep,of
affirmative,amod,action
action,pobj,of
to,aux,ensure
ensure,advcl,continue
that,mark,afforded
minority,compound,group
group,compound,members
members,nsubjpass,afforded
"
",dep,members
and,cc,members
women,conj,members
are,auxpass,afforded
afforded,ccomp,ensure
equal,amod,opportunities
employment,compound,opportunities
opportunities,dobj,afforded
"
",dep,afforded
without,prep,afforded
discrimination,pobj,without
.,punct,certifies
Affirmative,amod,action
action,nsubj,mean
shall,aux,mean
mean,ROOT,mean
"
",dep,mean
recruitment,dobj,mean
",",punct,recruitment
employment,conj,recruitment
",",punct,employment
job,compound,assignment
assignment,conj,employment
",",punct,assignment
promotion,conj,assignment
",",punct,promotion
"
",dep,promotion
upgradings,conj,promotion
",",punct,upgradings
demotion,conj,upgradings
",",punct,demotion
transfer,conj,demotion
",",punct,transfer
layoff,conj,transfer
",",punct,layoff
or,cc,layoff
termination,conj,layoff
and,cc,termination
"
",dep,rates
rates,conj,termination
of,prep,rates
pay,pobj,of
or,cc,pay
other,amod,forms
forms,conj,pay
of,prep,forms
compensation,pobj,of
;,punct,mean
"

",dep,mean
(,punct,b
b,meta,request
),punct,request
at,prep,request
the,det,request
request,pobj,at
of,prep,request
the,det,agency
contracting,amod,agency
agency,pobj,of
",",punct,agency
the,det,Contractor
Contractor,appos,agency
"
",dep,request
shall,aux,request
request,ccomp,mean
each,det,agency
employment,compound,agency
agency,dobj,request
",",punct,agency
labor,compound,union
union,conj,agency
",",punct,union
or,cc,union
"
",dep,representative
authorized,amod,representative
representative,conj,union
of,prep,representative
workers,pobj,of
with,prep,bargaining
which,pobj,with
it,nsubj,has
has,relcl,workers
a,det,bargaining
"
",dep,bargaining
collective,amod,bargaining
bargaining,dobj,has
or,cc,bargaining
other,amod,agreement
agreement,conj,bargaining
or,cc,agreement
understanding,conj,agreement
",",punct,request
"
",dep,request
to,aux,furnish
furnish,xcomp,request
a,det,statement
written,amod,statement
statement,dobj,furnish
that,mark,discriminate
such,amod,agency
employment,nmod,agency
"
",dep,agency
agency,nsubj,discriminate
",",punct,agency
labor,compound,union
union,conj,agency
or,cc,union
representative,conj,union
will,aux,discriminate
not,neg,discriminate
discriminate,acl,statement
"
",dep,discriminate
on,prep,discriminate
