token,dep,head
with,prep,amounts
regard,pobj,with
to,prep,regard
this,det,contract
contract,pobj,to
",",punct,amounts
any,det,contract
other,amod,contract
"
",dep,contract
contract,appos,amounts
with,prep,contract
any,det,department
State,compound,department
department,pobj,with
or,cc,department
agency,conj,department
",",punct,amounts
including,prep,amounts
"
",dep,including
any,det,contract
contract,pobj,including
for,prep,contract
a,det,term
term,pobj,for
commencing,acl,term
prior,advmod,to
to,prep,commencing
the,det,term
term,pobj,to
of,prep,term
"
",dep,of
this,det,contract
contract,pobj,of
",",punct,contract
plus,cc,contract
any,det,amounts
amounts,conj,contract
due,amod,amounts
and,cc,due
owing,conj,due
to,prep,owing
the,det,State
State,pobj,to
"
",dep,amounts
for,prep,amounts
any,det,reason
other,amod,reason
reason,pobj,for
including,prep,reason
",",punct,including
without,prep,including
limitation,pobj,without
",",punct,including
tax,compound,delinquencies
"
",dep,delinquencies
delinquencies,pobj,including
",",punct,delinquencies
fee,compound,delinquencies
delinquencies,conj,delinquencies
or,cc,delinquencies
monetary,amod,penalties
penalties,conj,delinquencies
"
",dep,delinquencies
relative,amod,delinquencies
thereto,advmod,relative
.,punct,include
The,det,State
State,nsubj,exercise
shall,aux,exercise
exercise,ROOT,exercise
its,poss,rights
set,amod,rights
-,punct,set
off,prt,set
rights,dobj,exercise
in,prep,exercise
"
",dep,in
accordance,pobj,in
with,prep,accordance
normal,amod,practices
State,compound,practices
practices,pobj,with
including,prep,practices
",",punct,including
in,prep,including
cases,pobj,in
"
",dep,including
of,prep,including
set,pobj,including
-,punct,set
off,prt,set
pursuant,amod,including
to,prep,pursuant
an,det,audit
audit,pobj,to
",",punct,including
the,det,finalization
finalization,pobj,including
of,prep,finalization
such,amod,audit
audit,pobj,of
"
",dep,finalization
by,prep,finalization
the,det,agency
State,compound,agency
agency,pobj,by
",",punct,agency
its,poss,representatives
representatives,conj,agency
",",punct,representatives
or,cc,representatives
the,det,Comptroller
State,compound,Comptroller
"
",dep,Comptroller
Comptroller,conj,representatives
.,punct,exercise
"

",dep,exercise
10,meta,RECORDS
.,punct,10
RECORDS,dobj,exercise
.,punct,RECORDS
The,det,Contractor
Contractor,nsubj,establish
shall,aux,establish
establish,ROOT,establish
and,cc,establish
"
",dep,establish
maintain,conj,establish
complete,amod,books
and,cc,complete
accurate,conj,complete
books,dobj,maintain
",",punct,books
records,conj,books
",",punct,records
"
",dep,documents
documents,conj,records
",",punct,documents
accounts,conj,documents
and,cc,accounts
other,amod,evidence
evidence,conj,accounts
directly,advmod,pertinent
pertinent,amod,books
"
",dep,pertinent
to,prep,pertinent
performance,pobj,to
under,prep,performance
this,det,contract
contract,pobj,under
(,punct,books
hereinafter,advmod,Records
",",punct,Records
"
",dep,Records
collectively,advmod,Records
",",punct,Records
the,det,Records
"""",punct,Records
Records,appos,books
"""",punct,Records
),punct,books
.,punct,establish
The,det,Records
Records,nsubjpass,kept
must,aux,kept
be,auxpass,kept
kept,ROOT,kept
for,prep,kept
"
",dep,for
the,det,balance
balance,pobj,for
of,prep,balance
the,det,year
calendar,compound,year
year,pobj,of
in,prep,made
which,pobj,in
they,nsubjpass,made
were,auxpass,made
made,relcl,year
"
",dep,for
and,cc,for
for,conj,for
six,nummod,years
(,punct,years
6,nummod,years
),punct,years
additional,amod,years
years,pobj,for
thereafter,advmod,for
.,punct,kept
The,det,Comptroller
State,compound,Comptroller
"
",dep,Comptroller
Comptroller,nsubj,have
",",punct,Comptroller
the,det,General
Attorney,compound,General
General,conj,Comptroller
and,cc,General
any,det,person
other,amod,person
person,conj,General
or,cc,person
"
",dep,person
entity,conj,person
authorized,acl,person
to,aux,conduct
conduct,xcomp,authorized
an,det,examination
examination,dobj,conduct
",",punct,person
as,advmod,as
well,advmod,as
as,cc,person
the,det,agency
"
",dep,agency
agency,conj,person
or,cc,agency
agencies,conj,agency
involved,acl,agency
in,prep,involved
this,det,contract
contract,pobj,in
",",punct,person
shall,aux,have
have,ROOT,have
"
",dep,have
access,dobj,have
to,prep,access
the,det,Records
Records,pobj,to
during,prep,have
normal,amod,hours
business,compound,hours
hours,pobj,during
at,prep,have
an,det,"
"
"
",dep,at
office,pobj,at
of,prep,office
the,det,Contractor
Contractor,pobj,of
within,prep,office
the,det,State
State,pobj,within
of,prep,State
New,compound,York
York,pobj,of
or,cc,have
",",punct,have
if,mark,is
"
",dep,is
no,det,office
such,amod,office
office,nsubj,is
is,advcl,have
available,acomp,is
",",punct,is
at,conj,is
a,det,venue
mutually,advmod,agreeable
agreeable,amod,venue
and,cc,agreeable
"
",dep,reasonable
reasonable,conj,agreeable
venue,pobj,at
within,prep,venue
the,det,State
State,pobj,within
",",punct,have
for,prep,have
the,det,term
term,pobj,for
specified,acl,term
"
",dep,term
above,advmod,term
for,prep,for
the,det,purposes
purposes,pobj,for
of,prep,purposes
inspection,pobj,of
",",punct,inspection
auditing,conj,inspection
and,cc,auditing
copying,conj,auditing
.,punct,have
"
",dep,take
The,det,State
State,nsubj,take
shall,aux,take
take,ROOT,take
reasonable,amod,steps
steps,dobj,take
to,aux,protect
protect,relcl,steps
from,prep,protect
public,amod,"
"
"
",dep,from
disclosure,pobj,from
any,dobj,protect
of,prep,any
the,det,Records
Records,pobj,of
which,nsubj,are
are,relcl,any
exempt,acomp,are
from,prep,are
"
",dep,from
disclosure,pobj,from
under,prep,are
Section,pobj,under
87,nummod,Section
of,prep,Section
the,det,Law
Public,compound,Officers
Officers,compound,Law
Law,pobj,of
(,punct,Law
the,det,Statute
"
",dep,Statute
"""",punct,Statute
Statute,appos,Law
"""",punct,Law
),punct,Law
provided,prep,take
that,mark,inform
:,punct,inform
(,punct,inform
i,meta,inform
),punct,i
the,det,Contractor
Contractor,nsubj,inform
shall,aux,inform
timely,advmod,"
"
"
",dep,inform
inform,pcomp,provided
an,det,official
appropriate,amod,official
State,compound,official
official,dobj,inform
",",punct,inform
in,prep,inform
writing,pobj,in
",",punct,inform
that,mark,disclosed
said,amod,records
"
",dep,records
records,nsubjpass,disclosed
should,aux,disclosed
not,neg,disclosed
be,auxpass,disclosed
disclosed,ccomp,inform
;,punct,inform
and,cc,inform
(,punct,ii
ii,meta,identified
),punct,ii
said,amod,records
records,nsubjpass,identified
shall,aux,identified
"
",dep,identified
be,auxpass,identified
sufficiently,advmod,identified
identified,conj,inform
;,punct,identified
and,cc,identified
(,punct,iii
iii,meta,designation
),punct,iii
designation,nsubj,is
of,prep,designation
said,amod,records
"
",dep,records
records,pobj,of
as,prep,designation
exempt,amod,as
under,prep,as
the,det,Statute
Statute,pobj,under
is,conj,identified
reasonable,acomp,is
.,punct,take
"
",dep,diminish
Nothing,nsubj,diminish
contained,acl,Nothing
herein,advmod,contained
shall,aux,diminish
diminish,ROOT,diminish
",",punct,diminish
or,cc,diminish
in,prep,affect
any,det,way
way,pobj,in
"
",dep,affect
adversely,advmod,affect
affect,conj,diminish
",",punct,affect
the,det,State
State,poss,right
's,case,State
right,dobj,affect
to,prep,right
discovery,pobj,to
in,prep,discovery
any,det,litigation
"
",dep,litigation
pending,amod,litigation
or,cc,pending
future,conj,pending
litigation,pobj,in
.,punct,diminish
"

",dep,INFORMATION
11,meta,INFORMATION
.,punct,11
IDENTIFYING,compound,INFORMATION
INFORMATION,ROOT,INFORMATION
AND,cc,INFORMATION
_,punct,NOTIFICATION
_,punct,NOTIFICATION
PRIVACY,nmod,NOTIFICATION
"
",dep,NOTIFICATION
NOTIFICATION,conj,INFORMATION
.,punct,NOTIFICATION
(,punct,a
a,ROOT,a
),punct,Number(s
Identification,compound,Number(s
Number(s,appos,a
),punct,Number(s
.,punct,a
Every,nmod,invoice
"

",dep,invoice
invoice,nsubj,include
or,cc,invoice
New,compound,York
York,compound,State
State,compound,Claim
Claim,conj,invoice
for,prep,Claim
Payment,pobj,for
submitted,acl,invoice
to,prep,submitted
"
",dep,to
a,det,agency
New,compound,York
York,compound,State
State,compound,agency
agency,pobj,to
by,agent,submitted
a,det,payee
payee,pobj,by
",",punct,submitted
for,prep,submitted
payment,pobj,for
for,prep,payment
the,det,sale
"
",dep,sale
sale,pobj,for
of,prep,sale
goods,pobj,of
or,cc,goods
services,conj,goods
or,cc,for
for,conj,for
transactions,pobj,for
(,punct,transactions
e.g.,advmod,leases
",",punct,leases
leases,appos,transactions
",",punct,leases
"
",dep,leases
easements,conj,leases
",",punct,easements
licenses,conj,easements
",",punct,licenses
etc,conj,licenses
.,punct,licenses
),punct,transactions
related,acl,transactions
to,prep,related
real,amod,property
or,cc,real
personal,conj,real
"
",dep,property
property,pobj,to
must,aux,include
include,ROOT,include
the,det,payee
payee,poss,number
's,case,payee
identification,compound,number
number,dobj,include
.,punct,include
"
",dep,is
The,det,number
number,nsubj,is
is,ROOT,is
any,attr,is
or,cc,any
all,conj,any
of,prep,all
the,det,following
following,pobj,of
:,punct,following
(,punct,i
i,meta,number
),punct,i
the,det,payee
payee,poss,number
’s,case,payee
"
",dep,number
Federal,amod,number
employer,compound,number
identification,compound,number
number,appos,following
",",punct,number
(,punct,ii
ii,meta,number
),punct,ii
the,det,payee
payee,poss,number
’s,case,payee
"
",dep,number
Federal,amod,number
social,compound,security
security,compound,number
number,conj,number
",",punct,number
and/or,cc,number
(,punct,iii
iii,meta,Number
),punct,iii
the,det,payee
payee,poss,Number
’s,case,payee
"
",dep,Number
Vendor,compound,Number
Identification,compound,Number
Number,conj,number
assigned,acl,Number
by,agent,assigned
the,det,System
Statewide,nmod,System
"
",dep,System
Financial,compound,System
System,pobj,by
.,punct,is
Failure,nsubj,delay
to,aux,include
include,acl,Failure
such,amod,number
number,dobj,include
or,cc,number
"
",dep,numbers
numbers,conj,number
may,aux,delay
delay,ROOT,delay
payment,dobj,delay
.,punct,delay
Where,advmod,give
the,det,payee
payee,nsubj,"


"
does,aux,"


"
not,neg,"


"
"


",dep,Where
#,punct,"


"
#,punct,#
DataKindAgreements__page_29,punct,"


"
"
",dep,"


"
have,dep,"


"
such,amod,number
number,dobj,have
or,cc,number
numbers,conj,number
",",punct,give
the,det,payee
payee,nsubj,give
",",punct,give
on,prep,give
its,poss,invoice
invoice,pobj,on
or,cc,invoice
"
",dep,invoice
Claim,conj,invoice
for,prep,Claim
Payment,pobj,for
",",punct,give
must,aux,give
give,ROOT,give
the,det,reason
reason,dobj,give
or,cc,reason
reasons,conj,reason
why,advmod,have
"
",dep,have
the,det,payee
payee,nsubj,have
does,aux,have
not,neg,have
have,relcl,reason
such,amod,number
number,dobj,have
or,cc,number
numbers,conj,number
.,punct,give
"

",dep,Notification
(,punct,Notification
b,meta,Notification
),punct,Notification
Privacy,compound,Notification
Notification,ROOT,Notification
.,punct,Notification
(,punct,1
1,meta,authority
),punct,1
The,det,authority
authority,nsubjpass,found
to,aux,request
request,acl,authority
the,det,information
"
",dep,information
above,amod,information
personal,amod,information
information,dobj,request
from,prep,request
a,det,seller
seller,pobj,from
of,prep,seller
goods,pobj,of
or,cc,goods
"
",dep,goods
services,conj,goods
or,cc,seller
a,det,lessor
lessor,conj,seller
of,prep,lessor
real,amod,property
or,cc,real
personal,conj,real
property,pobj,of
",",punct,authority
and,cc,authority
the,det,authority
"
",dep,authority
authority,conj,authority
to,aux,maintain
maintain,acl,authority
such,amod,information
information,dobj,maintain
",",punct,authority
is,auxpass,found
found,ROOT,found
in,prep,found
Section,pobj,in
"
",dep,Section
5,nummod,"
"
of,prep,Section
the,det,Law
State,compound,Law
Tax,compound,Law
Law,pobj,of
.,punct,found
Disclosure,nsubj,is
of,prep,Disclosure
this,det,information
information,pobj,of
by,prep,Disclosure
"
",dep,by
the,det,seller
seller,pobj,by
or,cc,seller
lessor,conj,seller
to,prep,Disclosure
the,det,State
State,pobj,to
is,ROOT,is
mandatory,acomp,is
.,punct,is
The,det,purpose
principal,amod,purpose
"
",dep,purpose
purpose,nsubj,is
for,prep,collected
which,pobj,for
the,det,information
information,nsubjpass,collected
is,auxpass,collected
collected,relcl,purpose
is,ROOT,is
to,aux,enable
enable,xcomp,is
"
",dep,enable
the,det,State
State,dobj,enable
to,aux,identify
identify,xcomp,enable
individuals,dobj,identify
",",punct,individuals
businesses,conj,individuals
and,cc,businesses
others,conj,businesses
"
",dep,individuals
who,nsubj,been
have,aux,been
been,relcl,individuals
delinquent,acomp,been
in,prep,delinquent
filing,pcomp,in
tax,compound,returns
returns,dobj,filing
or,cc,been
may,aux,"
"
have,aux,"
"
"
",dep,been
understated,conj,been
their,poss,liabilities
tax,compound,liabilities
liabilities,dobj,understated
and,cc,identify
to,aux,identify
generally,advmod,identify
identify,conj,identify
"
",dep,identify
persons,dobj,identify
affected,acl,persons
by,agent,affected
the,det,taxes
taxes,pobj,by
administered,acl,taxes
by,agent,administered
the,det,Commissioner
"
",dep,Commissioner
Commissioner,pobj,by
of,prep,Commissioner
Taxation,pobj,of
and,cc,Taxation
Finance,conj,Taxation
.,punct,is
The,det,information
information,nsubjpass,used
"
",dep,used
will,aux,used
be,auxpass,used
used,ROOT,used
for,prep,used
tax,compound,administration
administration,compound,purposes
purposes,pobj,for
and,cc,for
for,conj,for
any,det,purpose
"
",dep,purpose
other,amod,purpose
purpose,pobj,for
authorized,acl,purpose
by,agent,authorized
law,pobj,by
.,punct,used
(,punct,2
2,meta,requested
),punct,2
The,det,information
personal,amod,"
"
"
",dep,information
information,nsubjpass,requested
is,auxpass,requested
requested,ROOT,requested
by,agent,requested
the,det,unit
purchasing,amod,unit
unit,pobj,by
of,prep,unit
the,det,agency
"
",dep,agency
agency,compound,contracting
contracting,pobj,of
to,aux,purchase
purchase,xcomp,requested
the,det,goods
goods,dobj,purchase
or,cc,goods
services,conj,goods
or,cc,purchase
"
",dep,purchase
lease,conj,purchase
the,det,property
real,amod,property
or,cc,real
personal,conj,real
property,dobj,lease
covered,acl,property
by,agent,covered
this,det,"
"
contract,nmod,"
"
"
",dep,by
or,cc,"
"
lease,conj,"
"
.,punct,requested
The,det,information
information,nsubjpass,maintained
is,auxpass,maintained
maintained,ROOT,maintained
in,prep,maintained
the,det,System
Statewide,nmod,System
"
",dep,System
Financial,compound,System
System,pobj,in
by,agent,maintained
the,det,Unit
Vendor,compound,Management
Management,compound,Unit
Unit,pobj,by
within,prep,Unit
"
",dep,within
the,det,Bureau
Bureau,pobj,within
of,prep,Bureau
State,compound,Expenditures
Expenditures,pobj,of
",",punct,within
Office,pobj,within
of,prep,Office
the,det,Comptroller
State,compound,Comptroller
"
",dep,Comptroller
Comptroller,pobj,of
",",punct,maintained
110,nummod,Street
State,compound,Street
Street,npadvmod,maintained
",",punct,Street
Albany,appos,Street
",",punct,Albany
New,compound,York
York,appos,Albany
12236,npadvmod,maintained
.,punct,maintained
"

",dep,maintained
12,punct,maintained
.,punct,maintained
EQUAL,amod,OPPORTUNITIES
EMPLOYMENT,compound,OPPORTUNITIES
OPPORTUNITIES,conj,maintained
FOR,prep,OPPORTUNITIES
"
",dep,MINORITIES
MINORITIES,pobj,FOR
AND,cc,MINORITIES
WOMEN,conj,MINORITIES
.,punct,maintained
In,prep,is
accordance,pobj,In
with,prep,accordance
Section,pobj,with
"

",dep,Section
312,nummod,"

"
of,prep,Section
the,det,Law
Executive,compound,Law
Law,pobj,of
and,cc,Section
5,nummod,Part
NYCRR,compound,Part
Part,conj,Section
143,nummod,Part
",",punct,is
if,mark,is
this,dep,is
"
",dep,is
contract,nsubj,is
is,ROOT,is
:,punct,is
(,punct,is
i,attr,is
),punct,i
a,det,agreement
written,amod,agreement
agreement,nmod,instrument
or,cc,agreement
purchase,compound,order
order,conj,agreement
"
",dep,instrument
instrument,attr,is
",",punct,instrument
providing,acl,instrument
for,prep,providing
a,det,expenditure
total,amod,expenditure
expenditure,pobj,for
in,prep,expenditure
excess,pobj,in
of,prep,excess
"
",dep,"25,000.00"
$,quantmod,"25,000.00"
"25,000.00",pobj,of
",",punct,expenditure
whereby,advmod,committed
a,det,agency
contracting,compound,agency
agency,nsubjpass,committed
is,auxpass,committed
committed,relcl,expenditure
to,aux,"
"
"
",dep,committed
expend,xcomp,committed
or,cc,committed
does,aux,expend
expend,conj,committed
funds,dobj,expend
in,prep,expend
return,pobj,in
for,prep,return
labor,pobj,for
",",punct,labor
services,conj,labor
",",punct,services
"
",dep,supplies
supplies,conj,services
",",punct,supplies
equipment,conj,supplies
",",punct,equipment
materials,conj,equipment
or,cc,materials
any,det,combination
combination,conj,materials
of,prep,combination
the,det,"
"
"
",dep,of
foregoing,pobj,of
",",punct,expend
to,aux,performed
be,auxpass,performed
performed,acl,funds
for,prep,performed
",",punct,performed
or,cc,performed
rendered,conj,performed
or,cc,rendered
furnished,conj,rendered
to,prep,furnished
"
",dep,to
the,det,agency
contracting,compound,agency
agency,pobj,to
;,punct,expenditure
or,cc,expenditure
(,punct,ii
ii,meta,agreement
),punct,ii
a,det,agreement
written,amod,agreement
agreement,conj,expenditure
in,prep,agreement
"
",dep,in
excess,pobj,in
of,prep,excess
$,nmod,"100,000.00"
"100,000.00",pobj,of
